"ID","mean_cv_studylevel","sd_cv_studylevel","Article_ID","Study_ID","ID_BioShifts","ID_CoRE","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","EleExtentm","Eleminm","Elemaxm","Elemeanm","Study_area","Subsp_or_Pop","Eco","Type","Param","sp_name_publication","sp_name_database","sp_name_checked","kingdom","phylum","class","family","taxonID","taxon_method","Trend","unit","Significance","Magnitude","Angle","FigTable","START_firstperiod","MIDPOINT_firstperiod","END_firstperiod","START_secondperiod","MIDPOINT_secondperiod","END_secondperiod","Duration","Direction","Rate","UnitRate","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Position_definition","Position_definition_category","scientificName_checked","scientificName","cv_res","species_studyid","cv_type","mean_cv_sppspecific","sd_cv_sppspecific","order","ObservationTypeSpecific","DispersalSource","Field","DispersalDistance","Code","DispersalUnit","Database","Sex","group","type","ObservationTypeGeneral","DispersalDistanceKm","MaxDispersalDistanceKm","AgeAtMaturityDays","YearOfMaturity","DispersalPotentialKmY","DispersalPotentialmY","DispersalDistancem","tracking_climate","is_contraction","annual_dispersal_pot","ShiftKmY","ClimVeloTKmY_study","ClimVeloTKmY_spp","AnnualDispPotKmY","LimitingRate","what_is_limiting","colour","range_source","Area_m2_ID","Area_m2_range","Area_km2_range","BodySize"
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Rhinanthus_minor","Rhinanthus_minor","Rhinanthus_minor","Plantae","Tracheophyta","Magnoliopsida","Orobanchaceae","GBIF:3172043","Find_Sci_Names","0.0204","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0463,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Rhinanthus minor","Rhinanthus minor","25km","Rhinanthus minor_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Lamiales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.45,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00045,0.00045,42,1,0.00045,0.45,0.45,TRUE,"YES",0.00045,-0.0463,0.0423584339719636,0.0391517247178725,0.00045,0.00045,"Dispersal",NA,"GBIF occurrence",231509289223.795,10693170035738.6,10693170.0357386,30.092972972973
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Rubus_idaeus","Rubus_idaeus","Rubus_idaeus","Plantae","Tracheophyta","Magnoliopsida","Rosaceae","GBIF:2993094","Find_Sci_Names","-0.0628","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.1427,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Rubus idaeus","Rubus idaeus","25km","Rubus idaeus_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Rosales","seed dispersal (field)","Müller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",900,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.9,0.9,365,1,0.9,900,900,FALSE,"NO",0.9,0.1427,0.0423584339719636,0.0391517247178725,0.9,0.0391517247178725,"Climate",0.0391517247178725,"GBIF occurrence",231509289223.795,18505845691177.6,18505845.6911776,117.176829268293
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Rumex_crispus","Rumex_crispus","Rumex_crispus","Plantae","Tracheophyta","Magnoliopsida","Polygonaceae","GBIF:8195144","Find_Sci_Names","-7e-04","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.0015,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Rumex crispus","Rumex crispus","25km","Rumex crispus_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Caryophyllales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.98,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00098,0.00098,365,1,0.00098,0.98,0.98,FALSE,"NO",0.00098,0.0015,0.0423584339719636,0.0391517247178725,0.00098,0.00098,"Dispersal",NA,"GBIF occurrence",231509289223.795,18825816729466.8,18825816.7294668,84.6479166666667
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Rumex_hydrolapathum","Rumex_hydrolapathum","Rumex_hydrolapathum","Plantae","Tracheophyta","Magnoliopsida","Polygonaceae","GBIF:7291247","Find_Sci_Names","0.0275","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0624,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Rumex hydrolapathum","Rumex hydrolapathum","25km","Rumex hydrolapathum_A32_P1","mat_gVelLat_25km",0.0439459228922666,0.105937293952916,"Caryophyllales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.68,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00068,0.00068,365,1,0.00068,0.68,0.68,TRUE,"YES",0.00068,-0.0624,0.0423584339719636,0.0439459228922666,0.00068,0.00068,"Dispersal",NA,"IUCN",231509289223.795,5255532179781.02,5255532.17978102,164.090909090909
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Rumex_obtusifolius","Rumex_obtusifolius","Rumex_obtusifolius","Plantae","Tracheophyta","Magnoliopsida","Polygonaceae","GBIF:2889011","Find_Sci_Names","0.002","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0046,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Rumex obtusifolius","Rumex obtusifolius","25km","Rumex obtusifolius_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Caryophyllales","seed dispersal (model)","Matlack 1987","Maximum_recorded_dispersal_distance_(m)",2.48,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00248,0.00248,365,1,0.00248,2.48,2.48,TRUE,"YES",0.00248,-0.0046,0.0423584339719636,0.0391517247178725,0.00248,0.00248,"Dispersal",NA,"GBIF occurrence",231509289223.795,10401464432726.2,10401464.4327262,59.875988372093
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Carpinus_betulus","Carpinus_betulus","Carpinus_betulus","Plantae","Tracheophyta","Magnoliopsida","Betulaceae","GBIF:2875818","Find_Sci_Names","0.0473","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.1075,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Carpinus betulus","Carpinus betulus","25km","Carpinus betulus_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Fagales","seed dispersal (unknown)","M√ºller-Schneider 1986","Maximum",130,"MaxDispersalDistance","m","Vittoz & Engler 2007",NA,"Plants","Max","seed dispersal",0.13,0.13,1825,5,0.026,26,130,TRUE,"YES",0.026,-0.1075,0.0423584339719636,0.0391517247178725,0.026,0.026,"Dispersal",NA,"GBIF occurrence",231509289223.795,4588542890121.32,4588542.89012132,2085.21732325
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Centaurea_scabiosa","Centaurea_scabiosa","Centaurea_scabiosa","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:8087525","Find_Sci_Names","0.026","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.059,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Centaurea scabiosa","Centaurea scabiosa","25km","Centaurea scabiosa_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",1.95,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00195,0.00195,365,1,0.00195,1.95,1.95,TRUE,"YES",0.00195,-0.059,0.0423584339719636,0.0391517247178725,0.00195,0.00195,"Dispersal",NA,"GBIF occurrence",231509289223.795,9155569617668.97,9155569.61766897,59.078
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Cephalanthera_damasonium","Cephalanthera_damasonium","Cephalanthera_damasonium","Plantae","Tracheophyta","Liliopsida","Orchidaceae","GBIF:2795952","Find_Sci_Names","-0.0233","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.0529,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Cephalanthera damasonium","Cephalanthera damasonium","25km","Cephalanthera damasonium_A32_P1","mat_gVelLat_25km",0.0532084688779765,0.113974751282448,"Asparagales","seed dispersal (unknown)","Soons & Ozinga 2005","Calculated 99-percentile",14.7,"99thPercentileDispersalDistance","m","Vittoz & Engler 2007",NA,"Plants","Max","seed dispersal",0.0147,0.0147,1825,5,0.00294,2.94,14.7,FALSE,"NO",0.00294,0.0529,0.0423584339719636,0.0532084688779765,0.00294,0.00294,"Dispersal",NA,"GBIF occurrence",231509289223.795,4526480533577.71,4526480.53357771,36.4583333333333
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Cerastium_fontanum","Cerastium_fontanum","Cerastium_fontanum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllaceae","GBIF:3085458","Find_Sci_Names","-0.0057","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.013,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Cerastium fontanum","Cerastium fontanum","25km","Cerastium fontanum_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Caryophyllales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.16,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00016,0.00016,42,1,0.00016,0.16,0.16,FALSE,"NO",0.00016,0.013,0.0423584339719636,0.0391517247178725,0.00016,0.00016,"Dispersal",NA,"GBIF occurrence",231509289223.795,8739752381559.24,8739752.38155924,25.9448474576271
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Cirsium_arvense","Cirsium_arvense","Cirsium_arvense","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3113414","Find_Sci_Names","9e-04","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.002,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Cirsium arvense","Cirsium arvense","25km","Cirsium arvense_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Asterales","seed dispersal (unknown)","Soons & Ozinga 2005","Calculated 99-percentile",53.4,"99thPercentileDispersalDistance","m","Vittoz & Engler 2007",NA,"Plants","Max","seed dispersal",0.0534,0.0534,365,1,0.0534,53.4,53.4,TRUE,"YES",0.0534,-0.002,0.0423584339719636,0.0391517247178725,0.0534,0.0391517247178725,"Climate",0.0391517247178725,"GBIF occurrence",231509289223.795,19428953283831.8,19428953.2838318,69.199068072381
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Cirsium_dissectum","Cirsium_dissectum","Cirsium_dissectum","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3113784","Find_Sci_Names","0.0238","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.054,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Cirsium dissectum","Cirsium dissectum","25km","Cirsium dissectum_A32_P1","mat_gVelLat_25km",0.040891630546539,0.10807534225064,"Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",9.25,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00925,0.00925,365,1,0.00925,9.25,9.25,TRUE,"YES",0.00925,-0.054,0.0423584339719636,0.040891630546539,0.00925,0.00925,"Dispersal",NA,"GBIF occurrence",231509289223.795,1333200246580.08,1333200.24658008,37.7777777777778
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Cirsium_vulgare","Cirsium_vulgare","Cirsium_vulgare","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3112801","Find_Sci_Names","-0.0052","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.0117,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Cirsium vulgare","Cirsium vulgare","25km","Cirsium vulgare_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Asterales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",900,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.9,0.9,365,1,0.9,900,900,FALSE,"NO",0.9,0.0117,0.0423584339719636,0.0391517247178725,0.9,0.0391517247178725,"Climate",0.0391517247178725,"GBIF occurrence",231509289223.795,23993967469415.3,23993967.4694153,123.782608695652
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Corylus_avellana","Corylus_avellana","Corylus_avellana","Plantae","Tracheophyta","Magnoliopsida","Betulaceae","GBIF:2875979","Find_Sci_Names","0.0049","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0111,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Corylus avellana","Corylus avellana","25km","Corylus avellana_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Fagales","seed dispersal (field)","Mattes 1982 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",15000,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",15,15,365,1,15,15000,15000,TRUE,"YES",15,-0.0111,0.0423584339719636,0.0391517247178725,15,0.0391517247178725,"Climate",0.0391517247178725,"GBIF occurrence",231509289223.795,8483178135726.83,8483178.13572683,507.26
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Crepis_biennis","Crepis_biennis","Crepis_biennis","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:5403531","Find_Sci_Names","-0.011","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Expansion",-0.025,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Crepis biennis","Crepis biennis","25km","Crepis biennis_A32_P1","mat_gVelLat_25km",0.04210734738349,0.10594294467492,"Asterales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",350,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.35,0.35,365,1,0.35,350,350,FALSE,"NO",0.35,0.025,0.0423584339719636,0.04210734738349,0.35,0.04210734738349,"Climate",0.04210734738349,"GBIF occurrence",231509289223.795,4527127788564.87,4527127.78856487,54.3669230769231
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Crepis_capillaris","Crepis_capillaris","Crepis_capillaris","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:5403304","Find_Sci_Names","0.0206","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0468,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Crepis capillaris","Crepis capillaris","25km","Crepis capillaris_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Asterales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",650,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.65,0.65,168,1,0.65,650,650,TRUE,"YES",0.65,-0.0468,0.0423584339719636,0.0391517247178725,0.65,0.0391517247178725,"Climate",0.0391517247178725,"GBIF occurrence",231509289223.795,6050689528113.92,6050689.52811392,43.0663326454205
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Calluna_vulgaris","Calluna_vulgaris","Calluna_vulgaris","Plantae","Tracheophyta","Magnoliopsida","Ericaceae","GBIF:2882482","Find_Sci_Names","7e-04","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0015,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Calluna vulgaris","Calluna vulgaris","25km","Calluna vulgaris_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Ericales","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)",81,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Plants","Max","seed dispersal",0.081,0.081,365,1,0.081,81,81,TRUE,"YES",0.081,-0.0015,0.0423584339719636,0.0391517247178725,0.081,0.0391517247178725,"Climate",0.0391517247178725,"GBIF occurrence",231509289223.795,7664658929264.15,7664658.92926415,48.9565
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Campanula_rotundifolia","Campanula_rotundifolia","Campanula_rotundifolia","Plantae","Tracheophyta","Magnoliopsida","Campanulaceae","GBIF:5410907","Find_Sci_Names","0.0257","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0584,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Campanula rotundifolia","Campanula rotundifolia","25km","Campanula rotundifolia_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.35,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00035,0.00035,168,1,0.00035,0.35,0.35,TRUE,"YES",0.00035,-0.0584,0.0423584339719636,0.0391517247178725,0.00035,0.00035,"Dispersal",NA,"GBIF occurrence",231509289223.795,15376668343187.9,15376668.3431879,16.6099340659048
"A32_P1",0.0423584339719636,0.125330580052852,"A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14455,-2.66429,231509.29,1088.73,1749,0,1749,151.91,"British Isles",NA,"Ter","LAT","TE","Cardamine_hirsuta","Cardamine_hirsuta","Cardamine_hirsuta","Plantae","Tracheophyta","Magnoliopsida","Brassicaceae","GBIF:3046258","Find_Sci_Names","0.0104","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Contraction",0.0236,"km/year","large",2,"TWO","CensusPeriods","occurrence","RESAMPLING(same)","Mean latitude of 10% of the most southern occupied grid cells","Mean of extremes","Cardamine hirsuta","Cardamine hirsuta","25km","Cardamine hirsuta_A32_P1","mat_gVelLat_25km",0.0391517247178725,0.105725421765182,"Brassicales","seed dispersal (field)","Salisbury 1961 in Willson 1993","Maximum_recorded_dispersal_distance_(m)",0.9,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",9e-04,9e-04,365,1,9e-04,0.9,0.9,TRUE,"YES",9e-04,-0.0236,0.0423584339719636,0.0391517247178725,9e-04,9e-04,"Dispersal",NA,"GBIF occurrence",231509289223.795,9447128674132.39,9447128.67413239,16.6704347826087
