"ID","mean_cv_studylevel","sd_cv_studylevel","Article_ID","Study_ID","ID_BioShifts","ID_CoRE","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","EleExtentm","Eleminm","Elemaxm","Elemeanm","Study_area","Subsp_or_Pop","Eco","Type","Param","sp_name_publication","sp_name_database","sp_name_checked","kingdom","phylum","class","family","taxonID","taxon_method","Trend","unit","Significance","Magnitude","Angle","FigTable","START_firstperiod","MIDPOINT_firstperiod","END_firstperiod","START_secondperiod","MIDPOINT_secondperiod","END_secondperiod","Duration","Direction","Rate","UnitRate","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Position_definition","Position_definition_category","scientificName_checked","scientificName","cv_res","species_studyid","cv_type","mean_cv_sppspecific","sd_cv_sppspecific","order","ObservationTypeSpecific","DispersalSource","Field","DispersalDistance","Code","DispersalUnit","Database","Sex","group","type","ObservationTypeGeneral","MaxDispersalDistanceKm","MedianDispersalDistanceKm","NObs_MedianDispersalDistanceKm","AgeAtMaturityDays","YearOfMaturity","DispersalPotentialKmY","MedianDispersalPotentialKmY","ShiftKmY","ClimVeloTKmY_study","ClimVeloTKmY_spp","LimitingRate","what_is_limiting","colour","range_source","Area_m2_ID","Area_m2_range","Area_km2_range","BodySize"
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Calluna_vulgaris","Calluna_vulgaris","Calluna_vulgaris","Plantae","Tracheophyta","Magnoliopsida","Ericaceae","GBIF:2882482","Find_Sci_Names","-0.8253","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",-0.0236,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Calluna vulgaris","Calluna vulgaris","25km","Calluna vulgaris_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Ericales","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)",81,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Plants","Max","seed dispersal",0.081,0.002,7,365,1,0.081,0.002,-0.0236,0.0673827676810877,0.118315112446733,0.081,"Dispersal",NA,"BIEN",149355927846.159,5101636181806.77,5101636.18180677,48.9565
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Campanula_rotundifolia","Campanula_rotundifolia","Campanula_rotundifolia","Plantae","Tracheophyta","Magnoliopsida","Campanulaceae","GBIF:5410907","Find_Sci_Names","0.0821","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",0.0023,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Campanula rotundifolia","Campanula rotundifolia","25km","Campanula rotundifolia_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.35,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00035,0.00021,4,168,1,0.00035,0.00021,0.0023,0.0673827676810877,0.118315112446733,0.00035,"Dispersal",NA,"BIEN",149355927846.159,12767704785650,12767704.78565,16.6099340659048
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Cardamine_pratensis","Cardamine_pratensis","Cardamine_pratensis","Plantae","Tracheophyta","Magnoliopsida","Brassicaceae","GBIF:7972010","Find_Sci_Names","-75.1387","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",-2.1468,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Cardamine pratensis","Cardamine pratensis","25km","Cardamine pratensis_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Brassicales","seed dispersal (field)","Schneider 1935 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",2.4,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.0024,0.0024,2,365,1,0.0024,0.0024,-2.1468,0.0673827676810877,0.118315112446733,0.0024,"Dispersal",NA,"BIEN",149355927846.159,11777039459579.1,11777039.4595791,29.8365384615385
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Carex_echinata","Carex_echinata","Carex_echinata","Plantae","Tracheophyta","Liliopsida","Cyperaceae","GBIF:2726894","Find_Sci_Names","2.9984","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",0.0857,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Carex echinata","Carex echinata","25km","Carex echinata_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Poales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.16,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00016,9.5e-05,2,365,1,0.00016,9.5e-05,0.0857,0.0673827676810877,0.118315112446733,0.00016,"Dispersal",NA,"BIEN",149355927846.159,8060317771033.63,8060317.77103363,27.7683333333333
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Odontites_vernus","Odontites_vernus","Odontites_vernus","Plantae","Tracheophyta","Magnoliopsida","Orobanchaceae","GBIF:8971475","Find_Sci_Names","62.8136","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",1.7947,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Odontites vernus","Odontites vernus","25km","Odontites vernus_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Lamiales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.26,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00026,0.000155,2,365,1,0.00026,0.000155,1.7947,0.0673827676810877,0.118315112446733,0.00026,"Dispersal",NA,"BIEN",149355927846.159,503795244187.491,503795.244187491,44.6875
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Pinus_sylvestris","Pinus_sylvestris","Pinus_sylvestris","Plantae","Tracheophyta","Pinopsida","Pinaceae","GBIF:5285637","Find_Sci_Names","-0.4458","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",-0.0127,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Pinus sylvestris","Pinus sylvestris","25km","Pinus sylvestris_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Pinales","seed dispersal (field)","Firbas 1935 in Müller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",2000,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",2,1,5,1825,5,0.4,0.2,-0.0127,0.0673827676810877,0.118315112446733,0.118315112446733,"Climate",0.118315112446733,"BIEN",149355927846.159,4419631358850.37,4419631.35885037,1209.5493345289
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Plantago_major","Plantago_major","Plantago_major","Plantae","Tracheophyta","Magnoliopsida","Plantaginaceae","GBIF:3189767","Find_Sci_Names","43.8415","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",1.2526,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Plantago major","Plantago major","25km","Plantago major_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Lamiales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",38,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.038,0.038,1,42,1,0.038,0.038,1.2526,0.0673827676810877,0.118315112446733,0.038,"Dispersal",NA,"BIEN",149355927846.159,25244876634937.2,25244876.6349372,23.171477551
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Poa_annua","Poa_annua","Poa_annua","Plantae","Tracheophyta","Liliopsida","Poaceae","GBIF:2704179","Find_Sci_Names","-63.3433","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",-1.8098,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Poa annua","Poa annua","25km","Poa annua_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Poales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",180,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.18,0.18,1,42,1,0.18,0.18,-1.8098,0.0673827676810877,0.118315112446733,0.118315112446733,"Climate",0.118315112446733,"BIEN",149355927846.159,19039654241810.1,19039654.2418101,17.5590128205128
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Polygala_vulgaris","Polygala_vulgaris","Polygala_vulgaris","Plantae","Tracheophyta","Magnoliopsida","Polygalaceae","GBIF:3191374","Find_Sci_Names","-31.1546","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",-0.8901,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Polygala vulgaris","Polygala vulgaris","25km","Polygala vulgaris_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Fabales","seed dispersal (model)","Kivieniemi & Eriksson (unpubl.) in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",240,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.24,0.24,1,168,1,0.24,0.24,-0.8901,0.0673827676810877,0.118315112446733,0.118315112446733,"Climate",0.118315112446733,"BIEN",149355927846.159,500000233.810974,500.000233810974,14.4261904761905
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Potentilla_erecta","Potentilla_erecta","Potentilla_erecta","Plantae","Tracheophyta","Magnoliopsida","Rosaceae","GBIF:5365576","Find_Sci_Names","23.4024","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",0.6686,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Potentilla erecta","Potentilla erecta","25km","Potentilla erecta_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Rosales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.19,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00019,0.000115,2,365,1,0.00019,0.000115,0.6686,0.0673827676810877,0.118315112446733,0.00019,"Dispersal",NA,NA,NA,NA,NA,18.6378461538462
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Primula_veris","Primula_veris","Primula_veris","Plantae","Tracheophyta","Magnoliopsida","Primulaceae","GBIF:8377689","Find_Sci_Names","-0.2732","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",-0.0078,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Primula veris","Primula veris","25km","Primula veris_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Ericales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.12,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00012,7.5e-05,4,365,1,0.00012,7.5e-05,-0.0078,0.0673827676810877,0.118315112446733,0.00012,"Dispersal",NA,"BIEN",149355927846.159,2033617968735.11,2033617.96873511,15.2301333333333
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Ranunculus_acris","Ranunculus_acris","Ranunculus_acris","Plantae","Tracheophyta","Magnoliopsida","Ranunculaceae","GBIF:3033363","Find_Sci_Names","-0.007","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",-2e-04,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Ranunculus acris","Ranunculus acris","25km","Ranunculus acris_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Ranunculales","seed dispersal (model)","Kivieniemi & Eriksson (unpubl.) in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",300,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.3,0.3,1,365,1,0.3,0.3,-2e-04,0.0673827676810877,0.118315112446733,0.118315112446733,"Climate",0.118315112446733,"BIEN",149355927846.159,7624227761066.98,7624227.76106698,23.763982300885
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Rhinanthus_minor","Rhinanthus_minor","Rhinanthus_minor","Plantae","Tracheophyta","Magnoliopsida","Orobanchaceae","GBIF:3172043","Find_Sci_Names","-50.0683","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",-1.4305,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Rhinanthus minor","Rhinanthus minor","25km","Rhinanthus minor_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Lamiales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.45,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00045,0.000265,2,42,1,0.00045,0.000265,-1.4305,0.0673827676810877,0.118315112446733,0.00045,"Dispersal",NA,"GBIF occurrence",149355927846.159,10693170035738.6,10693170.0357386,30.092972972973
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Rumex_acetosa","Rumex_acetosa","Rumex_acetosa","Plantae","Tracheophyta","Magnoliopsida","Polygonaceae","GBIF:2888951","Find_Sci_Names","-0.034","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",-0.001,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Rumex acetosa","Rumex acetosa","25km","Rumex acetosa_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Caryophyllales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.99,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00099,0.000585,4,365,1,0.00099,0.000585,-0.001,0.0673827676810877,0.118315112446733,0.00099,"Dispersal",NA,"BIEN",149355927846.159,6071906683107.14,6071906.68310714,25.6685947712418
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Rumex_crispus","Rumex_crispus","Rumex_crispus","Plantae","Tracheophyta","Magnoliopsida","Polygonaceae","GBIF:8195144","Find_Sci_Names","-35.5644","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",-1.0161,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Rumex crispus","Rumex crispus","25km","Rumex crispus_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Caryophyllales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.98,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00098,0.000585,2,365,1,0.00098,0.000585,-1.0161,0.0673827676810877,0.118315112446733,0.00098,"Dispersal",NA,"BIEN",149355927846.159,16245668355463.8,16245668.3554638,84.6479166666667
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Rumex_obtusifolius","Rumex_obtusifolius","Rumex_obtusifolius","Plantae","Tracheophyta","Magnoliopsida","Polygonaceae","GBIF:2889011","Find_Sci_Names","2.7899","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",0.0797,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Rumex obtusifolius","Rumex obtusifolius","25km","Rumex obtusifolius_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Caryophyllales","seed dispersal (model)","Matlack 1987","Maximum_recorded_dispersal_distance_(m)",2.48,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00248,0.00248,1,365,1,0.00248,0.00248,0.0797,0.0673827676810877,0.118315112446733,0.00248,"Dispersal",NA,"BIEN",149355927846.159,15560137601322.1,15560137.6013221,59.875988372093
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Leontodon_autumnalis","Leontodon_autumnalis","Scorzoneroides_autumnalis","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:8058115","Find_Sci_Names","-24.6464","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",-0.7042,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Scorzoneroides autumnalis","Leontodon autumnalis","25km","Scorzoneroides autumnalis_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Asterales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",610,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.61,0.00081,3,365,1,0.61,0.00081,-0.7042,0.0673827676810877,0.118315112446733,0.118315112446733,"Climate",0.118315112446733,NA,NA,NA,NA,21.2556182795699
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Lychnis_flos-cuculi","Silene_flos-cuculi","Silene_flos-cuculi","Plantae","Tracheophyta","Magnoliopsida","Caryophyllaceae","GBIF:5384738","Find_Sci_Names","4.7975","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Expansion",0.1371,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Silene flos-cuculi","Silene flos-cuculi","25km","Silene flos-cuculi_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Caryophyllales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.37,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00037,0.00022,2,365,1,0.00037,0.00022,0.1371,0.0673827676810877,0.118315112446733,0.00037,"Dispersal",NA,"GBIF occurrence",149355927846.159,9404294037499.66,9404294.03749966,28.5818181818182
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Sonchus_arvensis","Sonchus_arvensis","Sonchus_arvensis","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3105813","Find_Sci_Names","-57.544","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",-1.6441,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Sonchus arvensis","Sonchus arvensis","25km","Sonchus arvensis_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Asterales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",1100,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",1.1,1.1,1,365,1,1.1,1.1,-1.6441,0.0673827676810877,0.118315112446733,0.118315112446733,"Climate",0.118315112446733,"BIEN",149355927846.159,11982432068559.2,11982432.0685592,112.321428571429
"A138_P1",0.0673827676810877,1.95983914517316,"A138","P1",138,NA,"Pakeman_al_2015_GCB","10.1111/gcb.12999",56.82896,-4.17032,78302.26,607.73,1237,-3.37,1233.63,221.35,"Scotland",NA,"Ter","LAT","LE","Sonchus_asper","Sonchus_asper","Sonchus_asper","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3105782","Find_Sci_Names","-31.3575","km","U",NA,NA,"Data from author",1975,1976,1977,2009,2010,2011,35,"Contraction",-0.8959,"km/year","small",2,"TWO","CensusPeriods","occurrence","RAW","Maximum northing","Furthest occurrence","Sonchus asper","Sonchus asper","25km","Sonchus asper_A138_P1","mat_gVelLat_25km",0.118315112446733,1.85166971114166,"Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",6.12,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00612,0.00335,2,42,1,0.00612,0.00335,-0.8959,0.0673827676810877,0.118315112446733,0.00612,"Dispersal",NA,"BIEN",149355927846.159,18270981237253.9,18270981.2372539,49.2844776119403
